time,T_amb,q_server_kW,T_room,phi_room,X_room,vent_on,ac_on,m_dot_vent,Q_AC_kW,Q_AC_max_kW,m_dot_ac,W_comp_kW,W_fan_kW,W_el_kW,COP_eff,fan_limited,ac_overloaded,n_cycles_cum
0.0,11.4,2.2,14.996831787906203,0.6001224486782688,0.006431847563044655,True,False,0.8204991023905533,0.0,0.0,0.0,0.0,0.11255670279901608,0.11255670279901608,19.545704034422297,False,False,0
0.08333333333333333,11.25,2.18,14.344776123468533,0.5366676164767721,0.005506488439281307,True,False,0.7312003253831177,0.0,0.0,0.0,0.0,0.10024549378115061,0.10024549378115061,21.746613416451748,False,False,0
0.16666666666666666,11.1,2.17,14.2423362138045,0.5101493064616963,0.0051972204345782395,True,False,0.685794601121015,0.0,0.0,0.0,0.0,0.09396323547763204,0.09396323547763204,23.094138776400147,False,False,0
0.25,10.95,2.15,14.225351368619604,0.49721371096902045,0.005058748260543912,True,False,0.6525502296420725,0.0,0.0,0.0,0.0,0.08935388682393111,0.08935388682393111,24.06162816662362,False,False,0
0.3333333333333333,10.8,2.13,14.206433538415919,0.4898777685551015,0.004977358092438455,True,False,0.6216536310310475,0.0,0.0,0.0,0.0,0.0850714350565336,0.0850714350565336,25.037781466652397,False,False,0
0.4166666666666667,10.65,2.12,14.187431076396054,0.48457893208558966,0.004916985862790991,True,False,0.5930350342642966,0.0,0.0,0.0,0.0,0.08110574091382693,0.08110574091382693,26.138716891230345,False,False,0
0.5,10.5,2.1,14.177783669767244,0.4797838790035533,0.004864882880802595,True,False,0.56770494053217,0.0,0.0,0.0,0.0,0.07759434236197638,0.07759434236197638,27.06382883179206,False,False,0
0.5833333333333334,10.38,2.08,14.158822966471929,0.4756099226188299,0.004816262061261035,True,False,0.5472821207513139,0.0,0.0,0.0,0.0,0.07476660809896349,0.07476660809896349,27.81990587625488,False,False,0
0.6666666666666666,10.27,2.07,14.13992587041504,0.4720711312225563,0.004774252679971205,True,False,0.5292910215778255,0.0,0.0,0.0,0.0,0.07227659058152594,0.07227659058152594,28.639978495735747,False,False,0
0.75,10.15,2.05,14.130761059311624,0.4686791673762605,0.004736849458885006,True,False,0.5121746661872097,0.0,0.0,0.0,0.0,0.06990535881318864,0.06990535881318864,29.325362673243845,False,False,0
0.8333333333333334,10.03,2.03,14.111496909521875,0.46564492691950826,0.0047000307610036395,True,False,0.49459955767524233,0.0,0.0,0.0,0.0,0.06747384402298108,0.06747384402298108,30.08573217361971,False,False,0
0.9166666666666666,9.92,2.02,14.092640723794348,0.46263737566395424,0.0046636953859528684,True,False,0.47906848392343754,0.0,0.0,0.0,0.0,0.06532603978436667,0.06532603978436667,30.92181933372626,False,False,0
1.0,9.8,2.0,14.083799908392,0.45950244771567916,0.004629182424274826,True,False,0.4645050181655585,0.0,0.0,0.0,0.0,0.06330947267450426,0.06330947267450426,31.59084913378898,False,False,0
1.0833333333333333,9.67,2.0,14.064212431239438,0.4566340271724722,0.004594186018495139,True,False,0.44817568771333377,0.0,0.0,0.0,0.0,0.061051834230116564,0.061051834230116564,32.759048523613565,False,False,0
1.1666666666666667,9.53,2.0,14.065817435124023,0.452997210406047,0.004557806078969873,True,False,0.43460873976017456,0.0,0.0,0.0,0.0,0.05917027969146266,0.05917027969146266,33.80075285141112,False,False,0
1.25,9.4,2.0,14.065626654616034,0.44921327758149954,0.004519401270582492,True,False,0.422519448439402,0.0,0.0,0.0,0.0,0.05749422930507126,0.05749422930507126,34.78609982556268,False,False,0
1.3333333333333333,9.27,2.0,14.065608519556124,0.44546449463264565,0.004481408834889687,True,False,0.4111075311502652,0.0,0.0,0.0,0.0,0.055912059406124405,0.055912059406124405,35.77045848861949,False,False,0
1.4166666666666667,9.13,2.0,14.065570890121679,0.4417502860448695,0.004443765719346496,True,False,0.3994872120309721,0.0,0.0,0.0,0.0,0.054301030500343156,0.054301030500343156,36.83171353419087,False,False,0
1.5,9.0,2.0,14.065530965974789,0.4379479690527905,0.004405234106737445,True,False,0.3892709117793092,0.0,0.0,0.0,0.0,0.052884680541699425,0.052884680541699425,37.81813522392379,False,False,0
1.5833333333333335,8.88,2.0,14.065493371560384,0.4342277215315097,0.0043675393625691936,True,False,0.38029462431775324,0.0,0.0,0.0,0.0,0.05164026285299813,0.05164026285299813,38.729469787814686,False,False,0
1.6666666666666665,8.77,2.0,14.06545790926116,0.4306776655325841,0.0043315735715685295,True,False,0.37242327603231135,0.0,0.0,0.0,0.0,0.050549045010649565,0.050549045010649565,39.565534810373656,False,False,0
1.75,8.65,2.0,14.065424893751254,0.42734385494147425,0.004297802564868462,True,False,0.3642014164565354,0.0,0.0,0.0,0.0,0.049409251612652215,0.049409251612652215,40.478249208855864,False,False,0
1.8333333333333335,8.53,2.0,14.06538736873689,0.42403348600622426,0.00426427144413678,True,False,0.3563351243653699,0.0,0.0,0.0,0.0,0.04831877082540557,0.04831877082540557,41.39178140989502,False,False,0
1.9166666666666665,8.42,2.0,14.065349890265159,0.42074612415582885,0.004230977020100868,True,False,0.349417448755018,0.0,0.0,0.0,0.0,0.04735981123724129,0.04735981123724129,42.22989804544035,False,False,0
2.0,8.3,2.0,14.065315549176413,0.4175847641765367,0.0041989627020991285,True,False,0.342172441337261,0.0,0.0,0.0,0.0,0.04635549007605551,0.04635549007605551,43.14483563259924,False,False,0
